ncbi_taxon_id,species,subspecies,family_x,target_list_status,sequencing_status,synonym,publication_id,aphia_id,url,scientificname,authority,status,rank,valid_AphiaID,valid_name,order,family_y,genus,isMarine,isBrackish,isFreshwater,isTerrestrial,isExtinct,modified,SpecCode,DepthRangeShallow,DepthRangeDeep,Northernmost,NorthSouthN,Southermost,NorthSouthS,Westernmost,WestEastW,Easternmost,WestEastE,TempMin,TempMax
290628,Cottus hangiongensis,-,Cottidae,long_list,-,-,-,274369,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274369,Cottus hangiongensis,"Mori, 1930",accepted,Species,274369,Cottus hangiongensis,Perciformes,Cottidae,Cottus,1,1,1,0,NA,2008-01-15T17:27:08Z,23934,NA,NA,48,N,36,N,NA,NA,NA,NA,NA,NA
290630,Trachidermus fasciatus,-,Cottidae,long_list,-,-,-,283028,https://www.marinespecies.org/aphia.php?p=taxdetails&id=283028,Trachidermus fasciatus,"Heckel, 1837",accepted,Species,283028,Trachidermus fasciatus,Perciformes,Cottidae,Trachidermus,1,1,1,0,NA,2008-01-15T17:27:08Z,48979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291111,Stichaeus grigorjewi,-,Stichaeidae,long_list,-,-,-,276557,https://www.marinespecies.org/aphia.php?p=taxdetails&id=276557,Stichaeus grigorjewi,"Herzenstein, 1890",accepted,Species,276557,Stichaeus grigorjewi,Perciformes,Stichaeidae,Stichaeus,1,0,0,0,NA,2008-01-15T17:27:08Z,23789,258,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291231,Zoarces elongatus,-,Zoarcidae,long_list,-,-,-,274153,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274153,Zoarces elongatus,"Kner, 1868",accepted,Species,274153,Zoarces elongatus,Perciformes,Zoarcidae,Zoarces,1,0,0,0,NA,2008-01-15T17:27:08Z,23806,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292051,Gobius fallax,-,Gobiidae,long_list,-,-,-,126889,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126889,Gobius fallax,"Sarato, 1889",accepted,Species,126889,Gobius fallax,Gobiiformes,Gobiidae,Gobius,1,0,0,0,NA,2008-01-15T17:27:08Z,16287,0,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292417,Lophiomus setigerus,-,Lophiidae,long_list,-,-,-,217838,https://www.marinespecies.org/aphia.php?p=taxdetails&id=217838,Lophiomus setigerus,"(Vahl, 1797)",accepted,Species,217838,Lophiomus setigerus,Lophiiformes,Lophiidae,Lophiomus,1,0,0,0,NA,2008-01-15T17:27:08Z,7517,30,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292500,Diaphus perspicillatus,-,Myctophidae,long_list,-,-,-,158890,https://www.marinespecies.org/aphia.php?p=taxdetails&id=158890,Diaphus perspicillatus,"(Ogilby, 1898)",accepted,Species,158890,Diaphus perspicillatus,Myctophiformes,Myctophidae,Diaphus,1,0,0,0,NA,2008-01-15T17:27:08Z,7436,0,1500,50,N,58,S,78,W,153,W,NA,NA
292501,Diaphus gigas,-,Myctophidae,long_list,-,-,-,272672,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272672,Diaphus gigas,"Gilbert, 1913",accepted,Species,272672,Diaphus gigas,Myctophiformes,Myctophidae,Diaphus,1,0,0,0,NA,2008-01-15T17:27:08Z,27477,100,839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293318,Epinephelus clippertonensis,-,Serranidae,long_list,-,-,-,273843,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273843,Epinephelus clippertonensis,"Allen & Robertson, 1999",accepted,Species,273843,Epinephelus clippertonensis,Perciformes,Epinephelidae,Epinephelus,1,0,0,0,NA,2008-01-15T17:27:08Z,61252,30,NA,27,N,10,N,114,W,105,W,NA,NA
293821,Epinephelus fuscoguttatus,-,Serranidae,long_list,-,-,-,218218,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218218,Epinephelus fuscoguttatus,"(Forsskål, 1775)",accepted,Species,218218,Epinephelus fuscoguttatus,Perciformes,Epinephelidae,Epinephelus,1,0,0,0,NA,2008-01-15T17:27:08Z,4460,1,60,29,N,27,S,33,E,171,W,NA,NA
293823,Epinephelus maculatus,-,Serranidae,long_list,-,-,-,273860,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273860,Epinephelus maculatus,"(Bloch, 1790)",accepted,Species,273860,Epinephelus maculatus,Perciformes,Epinephelidae,Epinephelus,1,0,0,0,NA,2008-01-15T17:27:08Z,5350,2,100,29,N,34,S,96,E,170,W,NA,NA
293900,Zenarchopterus buffonis,-,Zenarchopteridae,long_list,-,-,-,277911,https://www.marinespecies.org/aphia.php?p=taxdetails&id=277911,Zenarchopterus buffonis,"(Valenciennes, 1847)",accepted,Species,277911,Zenarchopterus buffonis,Beloniformes,Zenarchopteridae,Zenarchopterus,1,1,0,0,NA,2008-01-15T17:27:08Z,17041,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293902,Oxyporhamphus micropterus,-,Hemiramphidae,long_list,-,-,-,217871,https://www.marinespecies.org/aphia.php?p=taxdetails&id=217871,Oxyporhamphus micropterus,"(Valenciennes, 1847)",accepted,Species,217871,Oxyporhamphus micropterus,Beloniformes,Hemiramphidae,Oxyporhamphus,1,0,0,0,NA,2022-06-02T07:27:35Z,12112,0,1,20,N,20,S,NA,NA,NA,NA,NA,NA
293903,Hirundichthys marginatus,-,Exocoetidae,long_list,-,-,-,272170,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272170,Hirundichthys marginatus,"(Nichols & Breder, 1928)",accepted,Species,272170,Hirundichthys marginatus,Beloniformes,Exocoetidae,Hirundichthys,1,0,0,0,NA,2008-01-15T17:27:08Z,13693,0,NA,27,N,NA,NA,NA,NA,NA,NA,NA,NA
293905,Prognichthys tringa,-,Exocoetidae,long_list,-,-,-,277927,https://www.marinespecies.org/aphia.php?p=taxdetails&id=277927,Prognichthys tringa,"Breder, 1928",accepted,Species,277927,Prognichthys tringa,Beloniformes,Exocoetidae,Prognichthys,1,0,0,0,NA,2008-01-15T17:27:08Z,13692,0,NA,28,N,1,S,NA,NA,NA,NA,NA,NA
293907,Exocoetus monocirrhus,-,Exocoetidae,long_list,-,-,-,217869,https://www.marinespecies.org/aphia.php?p=taxdetails&id=217869,Exocoetus monocirrhus,"Richardson, 1846",accepted,Species,217869,Exocoetus monocirrhus,Beloniformes,Exocoetidae,Exocoetus,1,0,0,0,NA,2008-01-15T17:27:08Z,5123,0,20,32,n,35,s,24,e,78,w,22,30
293909,Cheilopogon dorsomacula,-,Exocoetidae,long_list,-,-,-,272153,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272153,Cheilopogon dorsomacula,"(Fowler, 1944)",accepted,Species,272153,Cheilopogon dorsomacula,Beloniformes,Exocoetidae,Cheilopogon,1,0,0,0,NA,2020-12-15T13:07:03Z,13676,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293911,Fodiator acutus,-,Exocoetidae,long_list,-,-,-,280791,https://www.marinespecies.org/aphia.php?p=taxdetails&id=280791,Fodiator acutus,"(Valenciennes, 1847)",accepted,Species,280791,Fodiator acutus,Beloniformes,Exocoetidae,Fodiator,1,1,0,0,NA,2008-01-15T17:27:08Z,1033,0,30,42,N,10,S,125,W,14,E,NA,NA
293913,Euleptorhamphus viridis,-,Hemiramphidae,long_list,-,-,-,220012,https://www.marinespecies.org/aphia.php?p=taxdetails&id=220012,Euleptorhamphus viridis,"(van Hasselt, 1823)",accepted,Species,220012,Euleptorhamphus viridis,Beloniformes,Hemiramphidae,Euleptorhamphus,1,0,0,0,NA,2008-01-15T17:27:08Z,3156,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293914,Cheilopogon spilonotopterus,-,Exocoetidae,long_list,-,-,-,272163,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272163,Cheilopogon spilonotopterus,"(Bleeker, 1865)",accepted,Species,272163,Cheilopogon spilonotopterus,Beloniformes,Exocoetidae,Cheilopogon,1,0,0,0,NA,2008-01-15T17:27:08Z,13683,0,20,20,N,1,S,NA,NA,NA,NA,NA,NA
293916,Petalichthys capensis,-,Belonidae,long_list,-,-,-,217875,https://www.marinespecies.org/aphia.php?p=taxdetails&id=217875,Petalichthys capensis,"Regan, 1904",accepted,Species,217875,Petalichthys capensis,Beloniformes,Belonidae,Petalichthys,1,0,0,0,NA,2008-01-15T17:27:08Z,16849,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293917,Hyporhamphus sajori,-,Hemiramphidae,long_list,-,-,-,272196,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272196,Hyporhamphus sajori,"(Temminck & Schlegel, 1846)",accepted,Species,272196,Hyporhamphus sajori,Beloniformes,Hemiramphidae,Hyporhamphus,1,1,1,0,NA,2008-01-15T17:27:08Z,305,30,NA,34,N,17,S,NA,NA,NA,NA,NA,NA
293920,Hemiramphus far,-,Hemiramphidae,long_list,-,-,-,126389,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126389,Hemiramphus far,"(Forsskål, 1775)",accepted,Species,126389,Hemiramphus far,Beloniformes,Hemiramphidae,Hemiramphus,1,1,0,0,NA,2008-01-15T17:27:08Z,5404,0,6,35,N,36,S,18,e,159,w,NA,NA
293994,Strongylura anastomella,-,Belonidae,long_list,-,-,-,275977,https://www.marinespecies.org/aphia.php?p=taxdetails&id=275977,Strongylura anastomella,"(Valenciennes, 1846)",accepted,Species,275977,Strongylura anastomella,Beloniformes,Belonidae,Strongylura,1,0,0,0,NA,2008-01-15T17:27:08Z,23039,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295021,Eptatretus chinensis,-,Myxinidae,long_list,-,-,-,279275,https://www.marinespecies.org/aphia.php?p=taxdetails&id=279275,Eptatretus chinensis,"Kuo & Mok, 1994",accepted,Species,279275,Eptatretus chinensis,Myxiniformes,Myxinidae,Eptatretus,1,0,0,0,NA,2008-01-15T17:27:08Z,54063,NA,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296138,Gymnothorax unicolor,-,Muraenidae,long_list,-,-,-,126301,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126301,Gymnothorax unicolor,"(Delaroche, 1809)",accepted,Species,126301,Gymnothorax unicolor,Anguilliformes,Muraenidae,Gymnothorax,1,0,0,0,NA,2008-01-15T17:27:08Z,1730,0,20,45,N,8,S,32,W,36,E,NA,NA
297798,Ethmalosa fimbriata,-,Clupeidae,long_list,-,-,-,280725,https://www.marinespecies.org/aphia.php?p=taxdetails&id=280725,Ethmalosa fimbriata,"(Bowdich, 1825)",accepted,Species,280725,Ethmalosa fimbriata,Clupeiformes,Dorosomatidae,Ethmalosa,1,1,1,0,NA,2008-01-15T17:27:08Z,1594,0,50,25,N,8,S,17,W,14,E,NA,NA
297802,Anous stolidus,-,Laridae,long_list,-,-,-,212629,https://www.marinespecies.org/aphia.php?p=taxdetails&id=212629,Anous stolidus,"(Linnaeus, 1758)",accepted,Species,212629,Anous stolidus,Charadriiformes,Laridae,Anous,1,NA,NA,1,NA,2011-04-08T06:18:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297803,Anous tenuirostris,-,Laridae,long_list,-,-,-,212630,https://www.marinespecies.org/aphia.php?p=taxdetails&id=212630,Anous tenuirostris,"(Temminck, 1823)",accepted,Species,212630,Anous tenuirostris,Charadriiformes,Laridae,Anous,1,NA,NA,1,NA,2011-04-08T06:18:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297805,Chlidonias hybrida,-,Laridae,long_list,-,-,-,137135,https://www.marinespecies.org/aphia.php?p=taxdetails&id=137135,Chlidonias hybrida,"(Pallas, 1811)",accepted,Species,137135,Chlidonias hybrida,Charadriiformes,Laridae,Chlidonias,1,NA,NA,1,NA,2021-05-03T09:05:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297806,Chlidonias leucopterus,-,Laridae,long_list,-,-,-,137136,https://www.marinespecies.org/aphia.php?p=taxdetails&id=137136,Chlidonias leucopterus,"(Temminck, 1815)",accepted,Species,137136,Chlidonias leucopterus,Charadriiformes,Laridae,Chlidonias,1,NA,1,1,NA,2011-04-08T06:18:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297809,Gygis alba,-,Laridae,long_list,-,-,-,344045,https://www.marinespecies.org/aphia.php?p=taxdetails&id=344045,Gygis alba,"(Sparrman, 1786)",accepted,Species,344045,Gygis alba,Charadriiformes,Laridae,Gygis,1,NA,NA,1,NA,2011-04-08T06:18:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297811,Larosterna inca,-,Laridae,long_list,-,-,-,344082,https://www.marinespecies.org/aphia.php?p=taxdetails&id=344082,Larosterna inca,"(Lesson, 1827)",accepted,Species,344082,Larosterna inca,Charadriiformes,Laridae,Larosterna,1,NA,NA,1,NA,2011-04-27T09:01:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297813,Phaetusa simplex,-,Laridae,long_list,-,-,-,344102,https://www.marinespecies.org/aphia.php?p=taxdetails&id=344102,Phaetusa simplex,"(Gmelin, 1789)",accepted,Species,344102,Phaetusa simplex,Charadriiformes,Laridae,Phaetusa,1,NA,NA,1,NA,2011-04-08T06:18:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297814,Chlidonias albostriatus,-,Laridae,long_list,-,-,-,379000,https://www.marinespecies.org/aphia.php?p=taxdetails&id=379000,Chlidonias albostriatus,"(Gray, 1845)",accepted,Species,379000,Chlidonias albostriatus,Charadriiformes,Laridae,Chlidonias,1,NA,NA,1,NA,2011-04-08T06:18:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297817,Sterna elegans,-,Laridae,long_list,-,-,-,225959,https://www.marinespecies.org/aphia.php?p=taxdetails&id=225959,Sterna elegans,"Gambel, 1849",accepted,Species,225959,Sterna elegans,Charadriiformes,Laridae,Sterna,1,NA,NA,1,NA,2011-04-08T06:18:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297819,Sterna forsteri,-,Laridae,long_list,-,-,-,159057,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159057,Sterna forsteri,"Nuttall, 1834",accepted,Species,159057,Sterna forsteri,Charadriiformes,Laridae,Sterna,1,NA,NA,1,NA,2011-04-08T06:18:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297824,Sterna striata,-,Laridae,long_list,-,-,-,225976,https://www.marinespecies.org/aphia.php?p=taxdetails&id=225976,Sterna striata,"Gmelin, 1789",accepted,Species,225976,Sterna striata,Charadriiformes,Laridae,Sterna,1,NA,NA,1,NA,2011-04-27T09:01:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297825,Sterna sumatrana,-,Laridae,long_list,-,-,-,212608,https://www.marinespecies.org/aphia.php?p=taxdetails&id=212608,Sterna sumatrana,"Raffles, 1822",accepted,Species,212608,Sterna sumatrana,Charadriiformes,Laridae,Sterna,1,NA,NA,1,NA,2011-04-08T06:18:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297827,Sterna trudeaui,-,Laridae,long_list,-,-,-,225966,https://www.marinespecies.org/aphia.php?p=taxdetails&id=225966,Sterna trudeaui,"Audubon, 1838",accepted,Species,225966,Sterna trudeaui,Charadriiformes,Laridae,Sterna,1,NA,NA,1,NA,2011-04-08T06:18:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297828,Sterna vittata,-,Laridae,long_list,-,-,-,225766,https://www.marinespecies.org/aphia.php?p=taxdetails&id=225766,Sterna vittata,"Gmelin, 1789",accepted,Species,225766,Sterna vittata,Charadriiformes,Laridae,Sterna,1,NA,NA,1,NA,2011-04-08T06:18:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298326,Anous minutus,-,Laridae,long_list,-,-,-,344003,https://www.marinespecies.org/aphia.php?p=taxdetails&id=344003,Anous minutus,"Boie, 1844",accepted,Species,344003,Anous minutus,Charadriiformes,Laridae,Anous,1,NA,NA,1,NA,2011-04-08T06:18:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298348,Bathyraja eatonii,-,Arhynchobatidae,long_list,-,-,-,234813,https://www.marinespecies.org/aphia.php?p=taxdetails&id=234813,Bathyraja eatonii,"(Günther, 1876)",accepted,Species,234813,Bathyraja eatonii,Rajiformes,Arhynchobatidae,Bathyraja,1,0,0,0,NA,2008-01-15T17:27:08Z,6948,NA,NA,48,S,78,S,180,W,180,E,NA,NA
299564,Xeneretmus leiops,-,Agonidae,long_list,-,-,-,283172,https://www.marinespecies.org/aphia.php?p=taxdetails&id=283172,Xeneretmus leiops,"Gilbert, 1915",accepted,Species,283172,Xeneretmus leiops,Perciformes,Agonidae,Xeneretmus,1,0,0,0,NA,2008-01-15T17:27:08Z,4174,37,399,NA,NA,33,N,NA,NA,NA,NA,NA,NA
300221,Arothron hispidus,-,Tetraodontidae,long_list,-,-,-,219925,https://www.marinespecies.org/aphia.php?p=taxdetails&id=219925,Arothron hispidus,"(Linnaeus, 1758)",accepted,Species,219925,Arothron hispidus,Tetraodontiformes,Tetraodontidae,Arothron,1,1,0,0,NA,2008-01-15T17:27:08Z,5425,1,50,36,N,36,S,24,e,77,w,25,NA
300222,Arothron manilensis,-,Tetraodontidae,long_list,-,-,-,275384,https://www.marinespecies.org/aphia.php?p=taxdetails&id=275384,Arothron manilensis,"(Marion de Procé, 1822)",accepted,Species,275384,Arothron manilensis,Tetraodontiformes,Tetraodontidae,Arothron,1,1,0,0,NA,2008-01-15T17:27:08Z,7187,2,20,30,N,31,S,99,E,175,W,NA,NA
300223,Arothron mappa,-,Tetraodontidae,long_list,-,-,-,219930,https://www.marinespecies.org/aphia.php?p=taxdetails&id=219930,Arothron mappa,"(Lesson, 1831)",accepted,Species,219930,Arothron mappa,Tetraodontiformes,Tetraodontidae,Arothron,1,0,0,0,NA,2008-01-15T17:27:08Z,7857,4,30,35,N,28,S,NA,NA,NA,NA,NA,NA
300224,Arothron nigropunctatus,-,Tetraodontidae,long_list,-,-,-,219921,https://www.marinespecies.org/aphia.php?p=taxdetails&id=219921,Arothron nigropunctatus,"(Bloch & Schneider, 1801)",accepted,Species,219921,Arothron nigropunctatus,Tetraodontiformes,Tetraodontidae,Arothron,1,0,0,0,NA,2008-01-15T17:27:08Z,6400,0,60,42,N,35,S,20,e,158,w,NA,NA
300227,Triodon macropterus,-,Triodontidae,long_list,-,-,-,219917,https://www.marinespecies.org/aphia.php?p=taxdetails&id=219917,Triodon macropterus,"Lesson, 1831",accepted,Species,219917,Triodon macropterus,Tetraodontiformes,Triodontidae,Triodon,1,0,0,0,NA,2008-01-15T17:27:08Z,4505,50,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300230,Chelonodon patoca,-,Tetraodontidae,long_list,-,-,-,1591143,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1591143,Chelonodontops patoca,"(Hamilton, 1822)",accepted,Species,1591143,Chelonodontops patoca,Tetraodontiformes,Tetraodontidae,Chelonodontops,1,1,1,0,NA,2022-06-27T09:47:28Z,6610,4,60,39,N,35,s,20,e,150,e,23,28
300299,Craterocephalus honoriae,-,Atherinidae,long_list,-,-,-,280417,https://www.marinespecies.org/aphia.php?p=taxdetails&id=280417,Craterocephalus honoriae,"(Ogilby, 1912)",accepted,Species,280417,Craterocephalus honoriae,Atheriniformes,Atherinidae,Craterocephalus,1,1,0,0,NA,2008-01-15T17:27:08Z,15119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300302,Atherinella panamensis,-,Atherinopsidae,long_list,-,-,-,279808,https://www.marinespecies.org/aphia.php?p=taxdetails&id=279808,Atherinella panamensis,"Steindachner, 1875",accepted,Species,279808,Atherinella panamensis,Atheriniformes,Atherinopsidae,Atherinella,1,0,0,0,NA,2008-01-15T17:27:08Z,13517,NA,NA,9,N,4,N,NA,NA,NA,NA,NA,NA
300310,Atherion elymus,-,Atherinidae,long_list,-,-,-,277641,https://www.marinespecies.org/aphia.php?p=taxdetails&id=277641,Atherion elymus,"Jordan & Starks, 1901",accepted,Species,277641,Atherion elymus,Atheriniformes,Atherionidae,Atherion,1,0,0,0,NA,2008-01-15T17:27:08Z,7302,0,3,30,N,18,S,NA,NA,NA,NA,NA,NA
300346,Hypomesus pretiosus,-,Osmeridae,long_list,-,-,-,279422,https://www.marinespecies.org/aphia.php?p=taxdetails&id=279422,Hypomesus pretiosus,"(Girard, 1854)",accepted,Species,279422,Hypomesus pretiosus,Osmeriformes,Osmeridae,Hypomesus,1,1,0,0,NA,2008-01-15T17:27:08Z,255,NA,NA,61,N,33,N,163,W,117,W,NA,NA
300415,Variola louti,-,Serranidae,long_list,data_generation,-,-,218304,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218304,Variola louti,"(Forsskål, 1775)",accepted,Species,218304,Variola louti,Perciformes,Epinephelidae,Variola,1,0,0,0,NA,2008-01-15T17:27:08Z,5354,3,300,30,N,37,S,30,E,23,W,NA,NA
300417,Syngnathoides biaculeatus,-,Syngnathidae,long_list,-,-,-,218035,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218035,Syngnathoides biaculeatus,"(Bloch, 1785)",accepted,Species,218035,Syngnathoides biaculeatus,Syngnathiformes,Syngnathidae,Syngnathoides,1,0,0,0,NA,2008-01-15T17:27:08Z,5980,0,10,32,N,32,S,NA,NA,NA,NA,NA,NA
301819,Leuroglossus stilbius,-,Bathylagidae,long_list,-,-,-,313514,https://www.marinespecies.org/aphia.php?p=taxdetails&id=313514,Leuroglossus stilbius,"Gilbert, 1890",accepted,Species,313514,Leuroglossus stilbius,Argentiniformes,Bathylagidae,Leuroglossus,1,0,0,0,NA,2013-01-08T11:20:45Z,2703,25,850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301820,Pseudobathylagus milleri,-,Bathylagidae,long_list,-,-,-,282406,https://www.marinespecies.org/aphia.php?p=taxdetails&id=282406,Pseudobathylagus milleri,"(Jordan & Gilbert, 1898)",accepted,Species,282406,Pseudobathylagus milleri,Argentiniformes,Bathylagidae,Pseudobathylagus,1,0,0,0,NA,2008-01-15T17:27:08Z,12541,550,6600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301822,Rathbunella hypoplecta,-,Bathymasteridae,long_list,-,-,-,282556,https://www.marinespecies.org/aphia.php?p=taxdetails&id=282556,Rathbunella hypoplecta,"(Gilbert, 1890)",accepted,Species,282556,Rathbunella hypoplecta,Perciformes,Bathymasteridae,Rathbunella,1,0,0,0,NA,2008-01-15T17:27:08Z,3694,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302046,Taractes asper,-,Bramidae,long_list,-,-,-,126786,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126786,Taractes asper,"Lowe, 1843",accepted,Species,126786,Taractes asper,Scombriformes,Bramidae,Taractes,1,0,0,0,NA,2008-01-15T17:27:08Z,3559,1,140,72,N,35,S,180,W,180,E,NA,NA
302047,Seriola lalandi,-,Carangidae,long_list,-,-,-,218436,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218436,Seriola lalandi,"Valenciennes, 1833",accepted,Species,218436,Seriola lalandi,Carangiformes,Carangidae,Seriola,1,1,0,0,NA,2008-01-15T17:27:08Z,382,3,825,55,N,57,S,180,W,180,E,18,24
302049,Carcharhinus longimanus,-,Carcharhinidae,long_list,-,-,-,105794,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105794,Carcharhinus longimanus,"(Poey, 1861)",accepted,Species,105794,Carcharhinus longimanus,Carcharhiniformes,Carcharhinidae,Carcharhinus,1,0,0,0,NA,2008-01-15T17:27:08Z,875,0,1082,46,N,43,S,180,W,180,E,18,28
302051,Icichthys lockingtoni,-,Centrolophidae,long_list,-,-,-,279354,https://www.marinespecies.org/aphia.php?p=taxdetails&id=279354,Icichthys lockingtoni,"Jordan & Gilbert, 1880",accepted,Species,279354,Icichthys lockingtoni,Scombriformes,Centrolophidae,Icichthys,1,0,0,0,NA,2008-01-15T17:27:08Z,3922,0,900,60,N,NA,NA,NA,NA,NA,NA,NA,NA
302054,Chaenopsis alepidota,-,Chaenopsidae,long_list,-,-,-,293559,https://www.marinespecies.org/aphia.php?p=taxdetails&id=293559,Chaenopsis alepidota,"(Gilbert, 1890)",accepted,Species,293559,Chaenopsis alepidota,Blenniiformes,Chaenopsidae,Chaenopsis,1,0,0,0,NA,2009-06-16T07:05:49Z,3711,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302055,Chauliodus macouni,-,Stomiidae,long_list,-,-,-,275055,https://www.marinespecies.org/aphia.php?p=taxdetails&id=275055,Chauliodus macouni,"Bean, 1890",accepted,Species,275055,Chauliodus macouni,Stomiiformes,Stomiidae,Chauliodus,1,0,0,0,NA,2008-01-15T17:27:08Z,2714,25,4390,66,N,23,N,127,E,106,W,NA,NA
302098,Eubalaena japonica,-,Balaenidae,long_list,-,-,-,254974,https://www.marinespecies.org/aphia.php?p=taxdetails&id=254974,Eubalaena japonica,"(Lacépède, 1818)",accepted,Species,254974,Eubalaena japonica,Cetartiodactyla,Balaenidae,Eubalaena,1,NA,NA,0,NA,2008-08-20T11:25:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302532,Vanellus resplendens,-,Charadriidae,long_list,-,-,-,366840,https://www.marinespecies.org/aphia.php?p=taxdetails&id=366840,Vanellus resplendens,"(Tschudi, 1843)",accepted,Species,366840,Vanellus resplendens,Charadriiformes,Charadriidae,Vanellus,1,NA,NA,1,NA,2011-04-08T06:18:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302765,Calamus penna,-,Sparidae,long_list,-,-,-,159245,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159245,Calamus penna,"(Valenciennes, 1830)",accepted,Species,159245,Calamus penna,Eupercaria incertae sedis,Sparidae,Calamus,1,0,0,0,NA,2008-01-15T17:27:08Z,1227,3,87,30,N,33,S,91,w,34,w,NA,NA
302767,Calloplesiops altivelis,-,Plesiopidae,long_list,-,-,-,218340,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218340,Calloplesiops altivelis,"(Steindachner, 1903)",accepted,Species,218340,Calloplesiops altivelis,Ovalentaria incertae sedis,Plesiopidae,Calloplesiops,1,0,0,0,NA,2008-01-15T17:27:08Z,12655,3,110,32,N,24,S,NA,NA,NA,NA,NA,NA
303126,Nezumia aequalis,-,Macrouridae,long_list,-,-,-,126473,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126473,Nezumia aequalis,"(Günther, 1878)",accepted,Species,126473,Nezumia aequalis,Gadiformes,Macrouridae,Nezumia,1,0,0,0,NA,2008-01-15T17:27:08Z,4997,200,2320,70,N,12,S,98,W,30,E,NA,NA
303127,Nezumia micronychodon,-,Macrouridae,long_list,-,-,-,217777,https://www.marinespecies.org/aphia.php?p=taxdetails&id=217777,Nezumia micronychodon,"Iwamoto, 1970",accepted,Species,217777,Nezumia micronychodon,Gadiformes,Macrouridae,Nezumia,1,0,0,0,NA,2008-01-15T17:27:08Z,8524,366,1620,24,N,17,S,22,W,13,E,NA,NA
