ncbi_taxon_id,species,subspecies,family_x,target_list_status,sequencing_status,synonym,publication_id,aphia_id,url,scientificname,authority,status,rank,valid_AphiaID,valid_name,order,family_y,genus,isMarine,isBrackish,isFreshwater,isTerrestrial,isExtinct,modified
1311505,Zebrasoma velifer,-,Acanthuridae,long_list,-,-,-,712902.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=712902,Zebrasoma velifer,"(Bloch, 1795)",accepted,Species,712902.0,Zebrasoma velifer,Acanthuriformes,Acanthuridae,Zebrasoma,1.0,0.0,0.0,0.0,,2020-04-23T08:42:40.887Z
1484168,Zebrasoma xanthurum,-,Acanthuridae,long_list,-,-,-,219681.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=219681,Zebrasoma xanthurum,"(Blyth, 1852)",accepted,Species,219681.0,Zebrasoma xanthurum,Acanthuriformes,Acanthuridae,Zebrasoma,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
143339,Antigonia capros,-,Caproidae,long_list,-,-,-,127418.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=127418,Antigonia capros,"Lowe, 1843",accepted,Species,127418.0,Antigonia capros,Acanthuriformes,Antigoniidae,Antigonia,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1266863,Antigonia combatia,-,Caproidae,long_list,-,-,-,159429.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159429,Antigonia combatia,"Berry & Rathjen, 1959",accepted,Species,159429.0,Antigonia combatia,Acanthuriformes,Antigoniidae,Antigonia,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
2772456,Antigonia emanuela,-,Caproidae,long_list,-,-,-,1523818.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1523818,Antigonia emanuela,"Prokofiev, Psomadakis & Gon, 2020",accepted,Species,1523818.0,Antigonia emanuela,Acanthuriformes,Antigoniidae,Antigonia,1.0,0.0,0.0,0.0,,2021-08-02T11:51:07.190Z
2772445,Antigonia indica,-,Caproidae,long_list,-,-,-,275291.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=275291,Antigonia indica,"Parin & Borodulina, 1986",accepted,Species,275291.0,Antigonia indica,Acanthuriformes,Antigoniidae,Antigonia,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
3040391,Antigonia malayana,-,Caproidae,long_list,-,-,-,275292.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=275292,Antigonia malayana,"Weber, 1913",accepted,Species,275292.0,Antigonia malayana,Acanthuriformes,Antigoniidae,Antigonia,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
2772446,Antigonia ovalis,-,Caproidae,long_list,-,-,-,389865.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=389865,Antigonia ovalis,"Parin & Borodulina, 2006",accepted,Species,389865.0,Antigonia ovalis,Acanthuriformes,Antigoniidae,Antigonia,1.0,0.0,0.0,0.0,,2009-06-16T07:05:49.343Z
990554,Antigonia rubescens,-,Caproidae,long_list,-,-,-,217962.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=217962,Antigonia rubescens,"(Günther, 1860)",accepted,Species,217962.0,Antigonia rubescens,Acanthuriformes,Antigoniidae,Antigonia,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1868305,Antigonia rubicunda,-,Caproidae,long_list,-,-,-,275294.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=275294,Antigonia rubicunda,"Ogilby, 1910",accepted,Species,275294.0,Antigonia rubicunda,Acanthuriformes,Antigoniidae,Antigonia,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
206100,Capros aper,-,Caproidae,long_list,-,-,-,127419.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=127419,Capros aper,"(Linnaeus, 1758)",accepted,Species,127419.0,Capros aper,Acanthuriformes,Caproidae,Capros,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
272792,Amphichaetodon howensis,-,Chaetodontidae,long_list,-,-,-,279588.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=279588,Amphichaetodon howensis,"(Waite, 1903)",accepted,Species,279588.0,Amphichaetodon howensis,Acanthuriformes,Chaetodontidae,Amphichaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
466110,Amphichaetodon melbae,-,Chaetodontidae,long_list,-,-,-,279589.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=279589,Amphichaetodon melbae,"Burgess & Caldwell, 1978",accepted,Species,279589.0,Amphichaetodon melbae,Acanthuriformes,Chaetodontidae,Amphichaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
466112,Chaetodon adiergastos,-,Chaetodontidae,long_list,-,-,-,273322.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273322,Chaetodon adiergastos,"Seale, 1910",accepted,Species,273322.0,Chaetodon adiergastos,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
39041,Chaetodon argentatus,-,Chaetodontidae,long_list,-,-,-,273324.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273324,Chaetodon argentatus,"Smith & Radcliffe, 1911",accepted,Species,273324.0,Chaetodon argentatus,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
2609490,Chaetodon assarius,-,Chaetodontidae,long_list,-,-,-,273325.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273325,Chaetodon assarius,"Waite, 1905",accepted,Species,273325.0,Chaetodon assarius,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
109683,Chaetodon aureofasciatus,-,Chaetodontidae,long_list,-,-,-,273326.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273326,Chaetodon aureofasciatus,"MacLeay, 1878",accepted,Species,273326.0,Chaetodon aureofasciatus,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,1.0,0.0,0.0,,2008-01-15T17:27:08.177Z
39042,Chaetodon auriga,-,Chaetodontidae,long_list,-,-,-,218730.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218730,Chaetodon auriga,"Forsskål, 1775",accepted,Species,218730.0,Chaetodon auriga,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
215361,Chaetodon auripes,-,Chaetodontidae,long_list,-,-,-,273327.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273327,Chaetodon auripes,"Jordan & Snyder, 1901",accepted,Species,273327.0,Chaetodon auripes,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
109684,Chaetodon austriacus,-,Chaetodontidae,long_list,-,-,-,218732.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218732,Chaetodon austriacus,"Rüppell, 1836",accepted,Species,218732.0,Chaetodon austriacus,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
109685,Chaetodon baronessa,-,Chaetodontidae,long_list,-,-,-,273328.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273328,Chaetodon baronessa,"Cuvier, 1829",accepted,Species,273328.0,Chaetodon baronessa,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
466113,Chaetodon bennetti,-,Chaetodontidae,long_list,-,-,-,218735.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218735,Chaetodon bennetti,"Cuvier, 1831",accepted,Species,218735.0,Chaetodon bennetti,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
603438,Chaetodon blackburnii,-,Chaetodontidae,long_list,-,-,-,218757.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218757,Chaetodon blackburnii,"Desjardins, 1836",accepted,Species,218757.0,Chaetodon blackburnii,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
466114,Chaetodon burgessi,-,Chaetodontidae,long_list,-,-,-,273329.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273329,Chaetodon burgessi,"Allen & Starck, 1973",accepted,Species,273329.0,Chaetodon burgessi,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
37949,Chaetodon capistratus,-,Chaetodontidae,long_list,-,-,-,159661.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159661,Chaetodon capistratus,"Linnaeus, 1758",accepted,Species,159661.0,Chaetodon capistratus,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
109686,Chaetodon citrinellus,-,Chaetodontidae,long_list,-,-,-,218744.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218744,Chaetodon citrinellus,"Cuvier, 1831",accepted,Species,218744.0,Chaetodon citrinellus,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
109687,Chaetodon collare,-,Chaetodontidae,long_list,-,-,-,273330.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273330,Chaetodon collare,"Bloch, 1787",accepted,Species,273330.0,Chaetodon collare,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1508076,Chaetodon daedalma,-,Chaetodontidae,long_list,-,-,-,273331.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273331,Chaetodon daedalma,"Jordan & Fowler, 1902",accepted,Species,273331.0,Chaetodon daedalma,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1567456,Chaetodon declivis,-,Chaetodontidae,long_list,-,-,-,273332.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273332,Chaetodon declivis,"Randall, 1975",accepted,Species,273332.0,Chaetodon declivis,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
109688,Chaetodon decussatus,-,Chaetodontidae,long_list,-,-,-,273333.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273333,Chaetodon decussatus,"Cuvier, 1829",accepted,Species,273333.0,Chaetodon decussatus,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
2055253,Chaetodon dialeucos,-,Chaetodontidae,long_list,-,-,-,273334.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273334,Chaetodon dialeucos,"Salm & Mee, 1989",accepted,Species,273334.0,Chaetodon dialeucos,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
466115,Chaetodon dolosus,-,Chaetodontidae,long_list,-,-,-,218728.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218728,Chaetodon dolosus,"Ahl, 1923",accepted,Species,218728.0,Chaetodon dolosus,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
109689,Chaetodon ephippium,-,Chaetodontidae,long_list,-,-,-,273335.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273335,Chaetodon ephippium,"Cuvier, 1831",accepted,Species,273335.0,Chaetodon ephippium,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
466116,Chaetodon falcula,-,Chaetodontidae,long_list,-,-,-,218726.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218726,Chaetodon falcula,"Bloch, 1795",accepted,Species,218726.0,Chaetodon falcula,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
466117,Chaetodon fasciatus,-,Chaetodontidae,long_list,-,-,-,218737.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218737,Chaetodon fasciatus,"Forsskål, 1775",accepted,Species,218737.0,Chaetodon fasciatus,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
109690,Chaetodon flavirostris,-,Chaetodontidae,long_list,-,-,-,273337.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273337,Chaetodon flavirostris,"Günther, 1874",accepted,Species,273337.0,Chaetodon flavirostris,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,1.0,0.0,0.0,,2017-07-18T06:48:51.643Z
358767,Chaetodon fremblii,-,Chaetodontidae,long_list,-,-,-,273339.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273339,Chaetodon fremblii,"Bennett, 1828",accepted,Species,273339.0,Chaetodon fremblii,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
466118,Chaetodon guentheri,-,Chaetodontidae,long_list,data_generation,-,-,273341.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273341,Chaetodon guentheri,"Ahl, 1923",accepted,Species,273341.0,Chaetodon guentheri,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
39043,Chaetodon guttatissimus,-,Chaetodontidae,long_list,-,-,-,218722.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218722,Chaetodon guttatissimus,"Bennett, 1833",accepted,Species,218722.0,Chaetodon guttatissimus,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
466119,Chaetodon hoefleri,-,Chaetodontidae,long_list,-,-,-,126836.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126836,Chaetodon hoefleri,"Steindachner, 1881",accepted,Species,126836.0,Chaetodon hoefleri,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
603439,Chaetodon humeralis,-,Chaetodontidae,long_list,-,-,-,273343.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273343,Chaetodon humeralis,"Günther, 1860",accepted,Species,273343.0,Chaetodon humeralis,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
603440,Chaetodon interruptus,-,Chaetodontidae,long_list,-,-,-,273344.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273344,Chaetodon interruptus,"Ahl, 1923",accepted,Species,273344.0,Chaetodon interruptus,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
109691,Chaetodon kleinii,-,Chaetodontidae,long_list,sample_acquired,-,-,218738.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218738,Chaetodon kleinii,"Bloch, 1790",accepted,Species,218738.0,Chaetodon kleinii,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
109692,Chaetodon larvatus,-,Chaetodontidae,long_list,-,-,-,218716.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218716,Chaetodon larvatus,"Cuvier, 1831",accepted,Species,218716.0,Chaetodon larvatus,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1702344,Chaetodon leucopleura,-,Chaetodontidae,long_list,-,-,-,218750.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218750,Chaetodon leucopleura,"Playfair, 1867",accepted,Species,218750.0,Chaetodon leucopleura,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
109693,Chaetodon lineolatus,-,Chaetodontidae,long_list,-,-,-,218734.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218734,Chaetodon lineolatus,"Cuvier, 1831",accepted,Species,218734.0,Chaetodon lineolatus,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
2584971,Chaetodon litus,-,Chaetodontidae,long_list,-,-,-,273345.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273345,Chaetodon litus,"Randall & Caldwell, 1973",accepted,Species,273345.0,Chaetodon litus,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
109694,Chaetodon lunula,-,Chaetodontidae,long_list,-,-,-,218733.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218733,Chaetodon lunula,"(Lacepède, 1802)",accepted,Species,218733.0,Chaetodon lunula,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
281677,Chaetodon lunulatus,-,Chaetodontidae,long_list,-,-,-,,,,,,,,,,,,,,,,,
39098,Chaetodon madagaskariensis,-,Chaetodontidae,long_list,-,-,-,218731.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218731,Chaetodon madagaskariensis,"Ahl, 1923",accepted,Species,218731.0,Chaetodon madagaskariensis,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1003702,Chaetodon marleyi,-,Chaetodontidae,long_list,-,-,-,218755.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218755,Chaetodon marleyi,"Regan, 1921",accepted,Species,218755.0,Chaetodon marleyi,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,1.0,0.0,0.0,,2008-01-15T17:27:08.177Z
109695,Chaetodon melannotus,-,Chaetodontidae,long_list,-,-,-,218743.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218743,Chaetodon melannotus,"Bloch & Schneider, 1801",accepted,Species,218743.0,Chaetodon melannotus,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1643782,Chaetodon melapterus,-,Chaetodontidae,long_list,-,-,-,218751.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218751,Chaetodon melapterus,"Guichenot, 1863",accepted,Species,218751.0,Chaetodon melapterus,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
39032,Chaetodon mertensii,-,Chaetodontidae,long_list,-,-,-,273347.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273347,Chaetodon mertensii,"Cuvier, 1831",accepted,Species,273347.0,Chaetodon mertensii,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
109696,Chaetodon mesoleucos,-,Chaetodontidae,long_list,-,-,-,218739.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218739,Chaetodon mesoleucos,"Forsskål, 1775",accepted,Species,218739.0,Chaetodon mesoleucos,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
109697,Chaetodon meyeri,-,Chaetodontidae,long_list,sample_acquired,-,-,218752.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218752,Chaetodon meyeri,"Bloch & Schneider, 1801",accepted,Species,218752.0,Chaetodon meyeri,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
39045,Chaetodon miliaris,-,Chaetodontidae,long_list,-,-,-,218745.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218745,Chaetodon miliaris,"Quoy & Gaimard, 1825",accepted,Species,218745.0,Chaetodon miliaris,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1003703,Chaetodon mitratus,-,Chaetodontidae,long_list,-,-,-,218723.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218723,Chaetodon mitratus,"Günther, 1860",accepted,Species,218723.0,Chaetodon mitratus,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
39044,Chaetodon multicinctus,-,Chaetodontidae,long_list,-,-,-,273349.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273349,Chaetodon multicinctus,"Garrett, 1863",accepted,Species,273349.0,Chaetodon multicinctus,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1806859,Chaetodon nigropunctatus,-,Chaetodontidae,long_list,-,-,-,273350.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273350,Chaetodon nigropunctatus,"Sauvage, 1880",accepted,Species,273350.0,Chaetodon nigropunctatus,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1517479,Chaetodon nippon,-,Chaetodontidae,long_list,-,-,-,273351.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273351,Chaetodon nippon,"Steindachner & Döderlein, 1883",accepted,Species,273351.0,Chaetodon nippon,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2013-01-08T10:48:02.203Z
466120,Chaetodon ocellatus,-,Chaetodontidae,long_list,-,-,-,159662.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159662,Chaetodon ocellatus,"Bloch, 1787",accepted,Species,159662.0,Chaetodon ocellatus,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
109698,Chaetodon ocellicaudus,-,Chaetodontidae,long_list,-,-,-,218756.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218756,Chaetodon ocellicaudus,"Cuvier, 1831",accepted,Species,218756.0,Chaetodon ocellicaudus,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
109699,Chaetodon octofasciatus,-,Chaetodontidae,long_list,-,-,-,218746.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218746,Chaetodon octofasciatus,"Bloch, 1787",accepted,Species,218746.0,Chaetodon octofasciatus,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
109700,Chaetodon ornatissimus,-,Chaetodontidae,long_list,-,-,-,273352.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273352,Chaetodon ornatissimus,"Cuvier, 1831",accepted,Species,273352.0,Chaetodon ornatissimus,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
109701,Chaetodon oxycephalus,-,Chaetodontidae,long_list,-,-,-,218725.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218725,Chaetodon oxycephalus,"Bleeker, 1853",accepted,Species,218725.0,Chaetodon oxycephalus,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
39037,Chaetodon paucifasciatus,-,Chaetodontidae,long_list,-,-,-,218747.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218747,Chaetodon paucifasciatus,"Ahl, 1923",accepted,Species,218747.0,Chaetodon paucifasciatus,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
39039,Chaetodon pelewensis,-,Chaetodontidae,long_list,-,-,-,273353.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273353,Chaetodon pelewensis,"Kner, 1868",accepted,Species,273353.0,Chaetodon pelewensis,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
2055254,Chaetodon pictus,-,Chaetodontidae,long_list,-,-,-,302747.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=302747,Chaetodon pictus,"Forsskål, 1775",accepted,Species,302747.0,Chaetodon pictus,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2013-01-08T11:20:45.073Z
109702,Chaetodon plebeius,-,Chaetodontidae,long_list,-,-,-,273354.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273354,Chaetodon plebeius,"Cuvier, 1831",accepted,Species,273354.0,Chaetodon plebeius,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
146141,Chaetodon quadrimaculatus,-,Chaetodontidae,long_list,-,-,-,273356.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273356,Chaetodon quadrimaculatus,"Gray, 1831",accepted,Species,273356.0,Chaetodon quadrimaculatus,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
109703,Chaetodon rafflesii,-,Chaetodontidae,long_list,-,-,-,273357.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273357,Chaetodon rafflesii,"Anonymous [Bennett], 1830",accepted,Species,273357.0,Chaetodon rafflesii,Acanthuriformes,Chaetodontidae,Chaetodon,1.0,1.0,0.0,0.0,,2010-05-06T12:14:18.327Z
